searchstring	count	is_fixed	fixed_searchstring	productcount	predicted_productcount
microsd	26	False	microsd	14	14
playme	33	False	playme	7	7
вафельница 3 в 1	236	False	вафельница 3 в 1	9	9
рюкзак для ноутбука	19	False	рюкзак для ноутбука	5	5
колонка jbl	429	False	колонка jbl	13	13
точильный станок	34	False	точильный станок	12	12
ELECTROLUX ESL 94200 LO	11	False	ELECTROLUX ESL 94200 LO	12	12
тв антена	2	False	тв антена	12	12
Вытяжки leran	3	False	Вытяжки leran	18	18
honor 8	84	False	honor 8	11	11
Подставка для ноутбука	10	False	Подставка для ноутбука	13	13
электрогитара	4	False	электрогитара	12	12
Увлажнитель воздуха	248	False	Увлажнитель воздуха	13	13
Мониторы	63	False	Мониторы	13	13
Айфон	233	True	iphone	13	3
honor стекло	1	False	honor стекло	10	10
Lenovo watch	1	False	Lenovo watch	4	4
утюг vitek	3	False	утюг vitek	2	2
робот-пылесос	176	False	робот-пылесос	8	8
микроволновка	560	False	микроволновка	14	14
батарейки	207	False	батарейки	17	17
тепловые завесы	6	False	тепловые завесы	16	16
HDMI кабель	6	False	HDMI кабель	12	12
Bosch HBF554YB0R	6	False	Bosch HBF554YB0R	13	13
bosch hbn539s5	3	False	bosch hbn539s5	7	7
саундбар	315	False	саундбар	9	9
плита комбинированная	46	False	плита комбинированная	15	15
порты	1	False	порты	14	14
Honor 8x	183	False	Honor 8x	11	11
Хлебопечки	40	False	Хлебопечки	13	13
LuazON LMZ-046	1	False	LuazON LMZ-046	0	0
ipad 2018	88	False	ipad 2018	4	4
Электрическая плита	49	False	Электрическая плита	15	15
аэрогриль део	1	False	аэрогриль део	7	7
mideo mc	1	False	mideo mc	14	14
мультиварка	903	False	мультиварка	13	13
Хонор с отпечатком	1	True	honor с отпечатком	11	0
массажер	153	False	массажер	10	10
Машинка для стрижки	49	False	Машинка для стрижки	14	14
наушники игровые	23	False	наушники игровые	13	13
фотопринтер	33	False	фотопринтер	2	2
Браслет	48	False	Браслет	7	7
сковорода гриль	107	False	сковорода гриль	8	8
встраиваемая морозильная камера	8	False	встраиваемая морозильная камера	15	15
айфон как новый	4	True	iphone как новый	6	6
Samsung j1	4	False	Samsung j1	12	12
honor 7c	102	False	honor 7c	11	11
гриль раклетница	4	False	гриль раклетница	14	14
Сибирь 3	15	False	Сибирь 3	0	0
саундбар lg	14	False	саундбар lg	9	9
КОФЕМОЛКА	5	False	КОФЕМОЛКА	13	13
электро плита ширина 60 см	10	False	электро плита ширина 60 см	14	14
гейзерные кофеварки	40	False	гейзерные кофеварки	4	4
braun texstyle 7 si7066 vi	1	False	braun texstyle 7 si7066 vi	14	14
газовая варочная панель bosch	4	False	газовая варочная панель bosch	14	14
С верхней загрузкой	1	False	С верхней загрузкой	1	1
Пылесос Ginzzu VS117	2	False	Пылесос Ginzzu VS117	10	10
Epson EB-970	1	False	Epson EB-970	7	7
сковорода	644	False	сковорода	15	15
сменные панели redmond	25	False	сменные панели redmond	14	14
гладильная доска	396	False	гладильная доска	15	15
обогреватель масляный	41	False	обогреватель масляный	16	16
Портотивные телевизоры	1	True	портативные телевизоры	14	14
блок питания для компьютера	13	False	блок питания для компьютера	12	12
Встраиваемая посудомоечная машинка	3	False	Встраиваемая посудомоечная машинка	14	14
вытяжки наклонные 60 см.	6	False	вытяжки наклонные 60 см.	14	14
Samsung S3600	1	False	Samsung S3600	13	13
иглы для швейных машин	24	False	иглы для швейных машин	12	12
apple tv 4k	1	False	apple tv 4k	14	14
пылесосы с мешком	1	False	пылесосы с мешком	14	14
антенна	177	False	антенна	14	14
Электрический духовой шкаф Beko BCM12300X	1	False	Электрический духовой шкаф Beko BCM12300X	14	14
TRONSMART	1	False	TRONSMART	17	17
шоколадный фонтан	48	False	шоколадный фонтан	10	10
Миксер	364	False	Миксер	14	14
кулер для процессора	13	False	кулер для процессора	8	8
Samsung galaxy a8	14	False	Samsung galaxy a8	10	10
шкаф lex edm 4570 wh	1	False	шкаф lex edm 4570 wh	14	14
Штатив	78	False	Штатив	12	12
candy trio 9501	1	False	candy trio 9501	7	7
холодильник бытовой однокамерный	1	False	холодильник бытовой однокамерный	14	14
Хонор	179	True	honor	13	11
Кулер для воды Aqua Work 16-T/EN компрессорный	5	False	Кулер для воды Aqua Work 16-T/EN компрессорный	8	8
Мфу	196	False	Мфу	11	11
bluetooth адаптер	165	False	bluetooth адаптер	13	13
пылесосы дайсен	2	False	пылесосы дайсен	14	14
тв приставки	10	False	тв приставки	4	4
binatone	30	False	binatone	13	13
Hp	22	False	Hp	11	11
HUAWEI mate 20	5	False	HUAWEI mate 20	8	8
xiaomi redmi note 4	26	False	xiaomi redmi note 4	9	9
Mac book pro	1	True	macbook pro	6	5
метеостанция	220	False	метеостанция	12	12
ультрозвуковая	1	False	ультрозвуковая	14	14
мясорубки	452	False	мясорубки	12	12
болгарка	71	False	болгарка	13	13
Gear S3	1	False	Gear S3	3	3
hdmi 2.0	5	False	hdmi 2.0	18	18
внешний жесткий диск 1tb	145	False	внешний жесткий диск 1tb	12	12
пылесборник для пылесосов	120	False	пылесборник для пылесосов	15	15
playstation	135	False	playstation	13	13
фильтр для воды	522	False	фильтр для воды	15	15
Calgon	9	False	Calgon	9	9
компьютерный блок	8	False	компьютерный блок	14	14
тепловая завеса	98	False	тепловая завеса	15	15
logitech	29	False	logitech	12	12
кофеварка	720	False	кофеварка	14	14
Игровые наушники redragon	3	False	Игровые наушники redragon	14	14
электрические плиты	55	False	электрические плиты	13	13
BOSH KGV39XK2AR	1	False	BOSH KGV39XK2AR	3	3
грелка для ног	7	False	грелка для ног	10	10
канал	1	False	канал	14	14
мангал	5	False	мангал	4	4
Блендер	678	False	Блендер	14	14
Компьютер	38	False	Компьютер	14	14
сканер	71	False	сканер	1	1
ноутбук в рассрочку	3	False	ноутбук в рассрочку	14	14
Электровафельница VITEK VT-1592 ST	1	False	Электровафельница VITEK VT-1592 ST	14	14
гигрометр	110	False	гигрометр	1	1
термос	431	False	термос	13	13
соковыжималка	466	False	соковыжималка	14	14
Холодильник	428	False	Холодильник	15	15
виртуальные очки	16	False	виртуальные очки	2	2
MVH-S110UB	1	False	MVH-S110UB	4	4
холодильники	574	False	холодильники	15	15
leran cbf 203 w nf	25	False	leran cbf 203 w nf	11	11
Планшет самсунга	1	True	планшет samsung	14	13
CSS331020	1	False	CSS331020	1	1
Оверлог	42	False	Оверлог	8	8
Телевизор LED Hyundai H-LED39R402BS2 черный	1	False	Телевизор LED Hyundai H-LED39R402BS2 черный	14	14
Electrolux ESL97345RO	4	False	Electrolux ESL97345RO	6	6
Huawei MediaPad T3 10 стекло	1	False	Huawei MediaPad T3 10 стекло	14	14
МЕХАНИЧЕСКИЕ КЛАВИАТУРЫ	1	False	МЕХАНИЧЕСКИЕ КЛАВИАТУРЫ	3	3
wi-fi роутер	558	False	wi-fi роутер	13	13
iphone 7	924	False	iphone 7	3	3
коки	1	False	коки	0	0
фитнес браслеты	188	False	фитнес браслеты	7	7
мышь	278	False	мышь	14	14
дюйм это сколько	1	False	дюйм это сколько	14	14
электрогриль kitfort	3	False	электрогриль kitfort	14	14
маслобойка электрическая	1	False	маслобойка электрическая	5	5
BOSCH-HBA 63B228F	1	False	BOSCH-HBA 63B228F	14	14
