searchstring	count	is_fixed	fixed_searchstring	productcount	predicted_productcount
Холодильник-морозильник Hotpoint-Ariston HS 4180 X	1	False	Холодильник-морозильник Hotpoint-Ariston HS 4180 X	0	0
пылесосы	806	False	пылесосы	19	19
смеситель кухонный	438	False	смеситель кухонный	19	19
CBNPes 5758	3	False	CBNPes 5758	1	1
мясорубка электрическая	169	False	мясорубка электрическая	1	1
ufpjdfz dfhjxyfz gfytkm	1	True	газовая варочная панель	20	19
посудомоечная машина Indesit Difp 18T1 Ca Eu,	2	False	посудомоечная машина Indesit Difp 18T1 Ca Eu,	1	1
Полюс-GSM	1	False	Полюс-GSM	0	0
lego	61	False	lego	19	19
990	1	False	990	10	10
indesit	249	False	indesit	0	0
наушники гарнитура	39	False	наушники гарнитура	19	19
ESL 94655 RO	2	False	ESL 94655 RO	1	1
двухкомфорочная плита на дачу	1	False	двухкомфорочная плита на дачу	0	0
CD	1	False	CD	10	10
2231-01 K43	1	False	2231-01 K43	2	2
2764038	1	False	2764038	0	0
наушники	629	False	наушники	19	19
SUPRA KES-2230	1	False	SUPRA KES-2230	0	0
vl21r	2	False	vl21r	1	1
atlant 4425	556	False	atlant 4425	3	3
стиральная машина c сушкой	34	False	стиральная машина c сушкой	12	12
Термос	26	False	Термос	18	18
187319	4	False	187319	1	1
rondel	3	False	rondel	20	20
df 5180 s	6	False	df 5180 s	1	1
Beko FCS 47002	5	False	Beko FCS 47002	0	0
пустышка	3	False	пустышка	15	15
пылесосы без мешка	132	True	пылесосы blue мешка	5	2
huawei	59	False	huawei	11	11
кастрюля	122	False	кастрюля	19	19
SINGER SCVT 4020 ECO	1	True	singer cvt 4020 eco	0	0
miele	404	False	miele	13	13
60100	2	False	60100	2	2
0243273	1	False	0243273	0	0
Liebherr	62	False	Liebherr	18	18
Brandt	2	False	Brandt	0	0
power bank	24	False	power bank	6	6
швейная машина	214	False	швейная машина	19	19
255607	4	False	255607	1	1
cmt hx	1	False	cmt hx	10	10
atlant 70С810	7	False	atlant 70С810	0	0
65 e8	6	False	65 e8	10	10
ATLANT 6025-031	2	False	ATLANT 6025-031	0	0
чехол для HUAWEI P Smart (2019)	1	False	чехол для HUAWEI P Smart (2019)	0	0
aresa	2	False	aresa	0	0
Samsung S24F350FHI	1	False	Samsung S24F350FHI	1	1
картридж	32	False	картридж	17	17
смартфоны samsung	269	False	смартфоны samsung	19	19
SUPRA LC22LT0020F	2	False	SUPRA LC22LT0020F	0	0
BOSCH KGN39VW17R	4	False	BOSCH KGN39VW17R	1	1
Газовая панель	117	False	Газовая панель	19	19
карта памяти micro sd	21	False	карта памяти micro sd	17	17
Бош	12	True	bosch	10	11
1.348-270.0	3	False	1.348-270.0	0	0
чайник со свистком	90	False	чайник со свистком	16	16
мясорубки	249	False	мясорубки	17	17
Аппарат для приготовления картофельного пюре	1	False	Аппарат для приготовления картофельного пюре	0	0
weissgauff	21	False	weissgauff	3	3
аэрогриль	93	False	аэрогриль	9	9
265319	22	False	265319	0	0
103709	40	False	103709	1	1
мобильный телефон	156	False	мобильный телефон	16	16
морозильная камера	519	False	морозильная камера	19	19
tf-2003	2	False	tf-2003	3	3
250319	6	False	250319	1	1
нетбук	14	False	нетбук	1	1
sd-2501	1	False	sd-2501	1	1
bosch pwp631bb1e	2	False	bosch pwp631bb1e	1	1
65UK6450	18	False	65UK6450	1	1
газонокосилки	65	False	газонокосилки	19	19
216132	7	False	216132	1	1
встраиваемый газовый духовой шкаф	50	False	встраиваемый газовый духовой шкаф	19	19
Однокамерный холодильник LIEBHERR Tsl 1414	1	False	Однокамерный холодильник LIEBHERR Tsl 1414	1	1
iphone 6s	23	False	iphone 6s	15	15
De'Longhi KBOV 2001	2	False	De'Longhi KBOV 2001	1	1
40HB6T62	1	False	40HB6T62	0	0
газовая плита	1546	False	газовая плита	19	19
скатерть	15	False	скатерть	18	18
candy cdcp	4	False	candy cdcp	1	1
v66mx10	1	False	v66mx10	1	1
266022	18	False	266022	1	1
260296	7	False	260296	1	1
0229487	2	False	0229487	1	1
0158311	2	False	0158311	1	1
200359	9	False	200359	1	1
TEFAL HD5222F0	1	False	TEFAL HD5222F0	0	0
стиральная машина lg	60	False	стиральная машина lg	19	19
AIRO	5	False	AIRO	8	8
0243777	2	False	0243777	1	1
FCCW58225	1	False	FCCW58225	0	0
смеситель	188	False	смеситель	19	19
Таймер	3	False	Таймер	18	18
4008-022	27	False	4008-022	0	0
CSS 48100 GW	1	False	CSS 48100 GW	0	0
Мр3 плеер	4	False	Мр3 плеер	7	7
L65P6US	1	False	L65P6US	0	0
0247157	1	False	0247157	0	0
hd3077/40	1	False	hd3077/40	0	0
pozis	150	False	pozis	16	16
240790	3	False	240790	9	9
lg 6	3	False	lg 6	10	10
музыкальный центр Sony MHC-V90DW	3	False	музыкальный центр Sony MHC-V90DW	1	1
xiaomi	360	False	xiaomi	14	14
tassimo	166	False	tassimo	17	17
набор инструментов	145	False	набор инструментов	19	19
плиты электрические стеклокерамика	99	False	плиты электрические стеклокерамика	19	19
коверлок	20	False	коверлок	18	18
40NU7100	3	False	40NU7100	1	1
232809	2	False	232809	1	1
beko rcnk 270k20 s	11	False	beko rcnk 270k20 s	0	0
233587	1	False	233587	1	1
холдильный шкаф	1	True	холодильный шкаф	2	1
МФУ Epson Expression Home XP-342 с БСНПЧ	2	False	МФУ Epson Expression Home XP-342 с БСНПЧ	0	0
музыкальный центр	60	False	музыкальный центр	18	18
лапшерезка	16	False	лапшерезка	0	0
Samsung UE40MU6103UX	2	False	Samsung UE40MU6103UX	0	0
смартфоны huawei	99	False	смартфоны huawei	15	15
 Samsung RB 33 J3420SA	1	False	samsung rb 33 j3420sa	1	1
237072	3	False	237072	1	1
3413	4	False	3413	9	9
228079	43	False	228079	1	1
Gefest 3200-06	3	False	Gefest 3200-06	4	4
200681	11	False	200681	1	1
варочная панель две конфорки	3	False	варочная панель две конфорки	6	6
плита	149	False	плита	19	19
стиральная машина whirlpool	13	False	стиральная машина whirlpool	17	17
каминокомплект	209	False	каминокомплект	19	19
276797	40	False	276797	1	1
korting	77	False	korting	9	9
смесители для ванны	148	False	смесители для ванны	19	19
T46BT73N2	2	False	T46BT73N2	1	1
BEKO CN 327120	2	False	BEKO CN 327120	0	0
252126	1	False	252126	1	1
Samsung Galaxy Tab A 10.5 SM-T595	4	False	Samsung Galaxy Tab A 10.5 SM-T595	2	2
NMS-620H-EU	1	False	NMS-620H-EU	1	1
Gefest 5160-02 0095	1	False	Gefest 5160-02 0095	1	1
стиральная машина electrolux	74	False	стиральная машина electrolux	19	19
самокат micro	1	False	самокат micro	0	0
4646/20	1	False	4646/20	1	1
lg gc	20	False	lg gc	10	10
Чехлы для планшетов	5	False	Чехлы для планшетов	20	20
РёРЅРґСѓРєС†РёРѕРЅРЅС‹Рµ РІР°СЂРѕС‡РЅС‹Рµ РїР°РЅРµР»Рё	58	False	рёрѕрґсѓрєс†рёрѕрѕрѕс‹рµ рір°сђрѕс‡рѕс‹рµ рїр°рѕрµр» рё	18	0
угольный фильтр для вытяжки	85	False	угольный фильтр для вытяжки	17	17
плита газовая комбинированная из нержавеющей стали шир 50см	1	False	плита газовая комбинированная из нержавеющей стали шир 50см	0	0
51051	25	False	51051	10	10
 Плита газовая de luxe	1	False	плита газовая de luxe	14	14
караоке	67	False	караоке	19	19
191965	7	False	191965	1	1
морозильник	223	False	морозильник	19	19
2 в 1	3	False	2 в 1	10	10
rowenta	90	False	rowenta	18	18
увлажнитель	195	False	увлажнитель	19	19
0253073	2	False	0253073	1	1
ariston	235	False	ariston	15	15
254045	2	False	254045	1	1
sony kdl	430	False	sony kdl	13	13
LG GA-B499 SGKZ	1	True	lg ga-b 499 sgkz	1	1
смарт телевизоры 32 диагональ	8	True	smart телевизоры 32 диагональ	20	19
147 sn бирюса	1	False	147 sn бирюса	5	5
LITHOS EG6 WH CORIAN A45	23	False	LITHOS EG6 WH CORIAN A45	0	0
BIM24301WCS	1	False	BIM24301WCS	0	0
2915	6	False	2915	3	3
дистиллятор	3	False	дистиллятор	0	0
 LEX EDM 040 BL	1	False	lex edm 040 bl	10	10
товары для красоты 265619	1	False	товары для красоты 265619	0	0
honor 10	57	False	honor 10	5	5
Планшет таб с2	1	True	планшет tab с 2	20	20
Стиральная машина Siemens WM 12 N 290 OE	1	False	Стиральная машина Siemens WM 12 N 290 OE	5	5
мультиварки	170	False	мультиварки	19	19
мобильные телефоны	14	False	мобильные телефоны	18	18
karcher	119	False	karcher	14	14
варочная панель bosch pie631fb1e	7	False	варочная панель bosch pie631fb1e	1	1
v7d1	12	False	v7d1	0	0
газовые колонки водонагреватели	63	False	газовые колонки водонагреватели	14	14
6221 180	4	False	6221 180	2	2
271448	1	False	271448	1	1
254153	5	False	254153	1	1
тостеры	177	False	тостеры	19	19
spv 25 cx 01	2	False	spv 25 cx 01	10	10
KAISER EH 6311	1	False	KAISER EH 6311	1	1
cbn 4815	12	False	cbn 4815	5	5
пакеты для вакуумного упаковщика	27	False	пакеты для вакуумного упаковщика	2	2
ASKO OT8687B	7	False	ASKO OT8687B	0	0
214944	6	False	214944	1	1
0210474	1	False	0210474	0	0
Miele	69	False	Miele	13	13
наушники для телевизора	1	False	наушники для телевизора	12	12
Bosch Serie | 4 PUE611BB1E	1	False	Bosch Serie | 4 PUE611BB1E	0	0
267166	1	False	267166	1	1
Телевизор Samsung UE40NU7170U	3	False	Телевизор Samsung UE40NU7170U	0	0
175295	3	False	175295	1	1
ТОРЦЕВАЯ ПЛОЩАДКА С ФЛАНЦЕМ	1	False	ТОРЦЕВАЯ ПЛОЩАДКА С ФЛАНЦЕМ	0	0
Midea	90	False	Midea	13	13
Vestfrost VF 395-1	1	False	Vestfrost VF 395-1	0	0
173478	1	False	173478	0	0
250332	6	False	250332	1	1
philips бритва	10	False	philips бритва	18	18
триммеры для травы	23	False	триммеры для травы	19	19
dcp-l3550cdw	1	False	dcp-l3550cdw	1	1
darina 1e6 gm241 015 at	2	False	darina 1e6 gm241 015 at	0	0
тюльпан	1	False	тюльпан	10	10
260088	24	False	260088	1	1
LG 70UK6710	3	False	LG 70UK6710	0	0
водонагреватель electrolux	14	False	водонагреватель electrolux	19	19
candy trio	50	False	candy trio	3	3
Electrolux EOB 53434 AK	5	False	Electrolux EOB 53434 AK	1	1
4424-009 ND	3	False	4424-009 ND	0	0
atlant 4424	350	False	atlant 4424	2	2
LCI 6031 BK	1	False	LCI 6031 BK	0	0
Телескопические направляющие Bosch	3	False	Телескопические направляющие Bosch	3	3
холодильная витрина	44	False	холодильная витрина	17	17
boneco	37	False	boneco	13	13
стол кухонный	48	False	стол кухонный	19	19
SMV46	3	True	smv 46	0	10
Topperr	18	False	Topperr	13	13
196735	3	False	196735	1	1
200.3	2	False	200.3	10	10
230528	6	False	230528	0	0
Холодильник Бирюса 118	1	False	Холодильник Бирюса 118	7	7
холодильники	458	False	холодильники	19	19
LIEBHERR GN 3023	2	False	LIEBHERR GN 3023	1	1
MSM 66130	1	False	MSM 66130	1	1
0101012	3	False	0101012	1	1
HOTPOINT-ARISTON HF 5181 X	3	False	HOTPOINT-ARISTON HF 5181 X	1	1
Контейнер Glasslock EMSA CLIP&CLOS	1	False	Контейнер Glasslock EMSA CLIP&CLOS	0	0
KI87SAF30R	2	False	KI87SAF30R	1	1
экшн камера	21	True	action камера	19	17
esl94320la	8	False	esl94320la	1	1
iphone x	111	False	iphone x	15	15
электрическая плита хотпоинт-аристон	1	True	электрическая плита hotpoint-ariston	5	0
Samsung WD70K5410OW	2	False	Samsung WD70K5410OW	0	0
Утюг TEFAL Turbo Pro Anti-Calc FV5630E0	2	False	Утюг TEFAL Turbo Pro Anti-Calc FV5630E0	0	0
JBL BAR 2.1	1	False	JBL BAR 2.1	10	10
тостер bosch	13	False	тостер bosch	7	7
ставр	202	False	ставр	19	19
273469	9	False	273469	1	1
BR 03.1772SX	1	True	br 03.1772 sx	1	1
термос	364	False	термос	18	18
5240	2	False	5240	5	5
193533	3	False	193533	1	1
MUZ	1	False	MUZ	10	10
LED телевизор LG 65UK6300	1	False	LED телевизор LG 65UK6300	0	0
5KEK1032ESS	1	False	5KEK1032ESS	0	0
ардо	6	True	ardo	15	10
285885	13	False	285885	1	1
Двухкамерный холодильник Kuppersberg NRS 1857 ANT Bronze	2	False	Двухкамерный холодильник Kuppersberg NRS 1857 ANT Bronze	1	1
