searchstring	count	is_fixed	fixed_searchstring	productcount	predicted_productcount
Балеринка	3	False	Балеринка	12	12
вытяжка	28	False	вытяжка	27	27
GIGABYTE Z390 AORUS MASTER	2	False	GIGABYTE Z390 AORUS MASTER	30	30
Riko Bruno 3 в 1	1	False	Riko Bruno 3 в 1	30	30
nzxt	46	False	nzxt	25	25
холодильник	121	False	холодильник	27	27
Домкрат	10	False	Домкрат	30	30
ушм	4	False	ушм	24	24
8200i	1	False	8200i	30	30
Сварос	1	True	сварог	30	30
ипб	4	False	ипб	24	24
карта памяти	34	False	карта памяти	25	25
Микроволновая печь BBK 20MWS-703M/W белый	2	False	Микроволновая печь BBK 20MWS-703M/W белый	30	30
держатель для телефона магнитный	2	False	держатель для телефона магнитный	30	30
Asus vivo book n705ud	2	False	Asus vivo book n705ud	30	30
GL 6252	2	False	GL 6252	30	30
Tefal мультиварка	1	False	Tefal мультиварка	30	30
Lumiere	1	False	Lumiere	30	30
радиатор	6	False	радиатор	30	30
Наушники	40	False	Наушники	28	28
школьный ранец эрих краузе	1	True	школьный ранец erich krause	30	0
Chieftec 1450	3	False	Chieftec 1450	30	30
Nuovita Modo Terreno	2	False	Nuovita Modo Terreno	30	30
Freeagent goflex	2	False	Freeagent goflex	30	30
Honor play	1	False	Honor play	30	30
тсп-10	1	False	тсп-10	0	0
sandisk	3	False	sandisk	30	30
sbh24	1	False	sbh24	30	30
телефон хонор7про	1	False	телефон хонор7про	30	30
Go pro	3	False	Go pro	24	24
Пустышка латексная круглая	2	False	Пустышка латексная круглая	30	30
S8	2	False	S8	24	24
Видеорегистратор JUNSON	2	False	Видеорегистратор JUNSON	30	30
кулер	23	False	кулер	27	27
macbook pro	38	False	macbook pro	29	29
ASUS VivoBook S15 S510UN	3	False	ASUS VivoBook S15 S510UN	26	26
Mercusys	1	False	Mercusys	6	6
Подушка	5	False	Подушка	30	30
светильник на солнечных батареях	1	False	светильник на солнечных батареях	30	30
cactus	33	False	cactus	27	27
чайник заварочный	4	False	чайник заварочный	30	30
матрас 160x70	12	False	матрас 160x70	30	30
вентилятор aeg	2	False	вентилятор aeg	27	27
yjen,er ASUS ROG Strix	1	True	ноутбук asus rog strix	30	0
ftp	4	False	ftp	24	24
пианино	5	False	пианино	27	27
Уличная точка доступа	2	False	Уличная точка доступа	30	30
Asus 1050ti DUAL	1	False	Asus 1050ti DUAL	30	30
Микроволновая печь Bosch HMT84M451R серебристый	1	False	Микроволновая печь Bosch HMT84M451R серебристый	30	30
аккумуляторные батарейки аа	12	False	аккумуляторные батарейки аа	30	30
asus zenbook	9	False	asus zenbook	30	30
Сахар	1	False	Сахар	30	30
Macbook 12	6	False	Macbook 12	29	29
блокнот	10	False	блокнот	30	30
беспроводная зарядка	11	False	беспроводная зарядка	26	26
соковыжималка philips	1	False	соковыжималка philips	30	30
Iphone xs max	3	False	Iphone xs max	28	28
ryzen 2700	3	False	ryzen 2700	30	30
Автокресла	1	False	Автокресла	30	30
Fg1100	1	True	fg 1100	30	30
ладомир	7	False	ладомир	30	30
gtx 1080 ti	43	False	gtx 1080 ti	29	29
legrand	17	False	legrand	24	24
rx 470	21	False	rx 470	24	24
цмо	19	False	цмо	24	24
Cooler Master C116 CP6-9GDSC-0L-GP	1	False	Cooler Master C116 CP6-9GDSC-0L-GP	30	30
amd ryzen 3 1200	1	False	amd ryzen 3 1200	30	30
asus zenfone max pro m1	8	False	asus zenfone max pro m1	29	29
ryzen	12	False	ryzen	29	29
автоакустика урал	1	True	автоакустика ural	30	0
бритва	9	False	бритва	30	30
xbox one s	15	False	xbox one s	28	28
gtx 1080ti	13	False	gtx 1080ti	24	24
h370	4	False	h370	30	30
156	1	False	156	24	24
poe инжектор	12	False	poe инжектор	30	30
Твердотелый накопитель plextor px-128s3c	1	False	Твердотелый накопитель plextor px-128s3c	30	30
Дырокол	1	False	Дырокол	30	30
sfx	4	False	sfx	24	24
BLACK DECKER KG8215	1	False	BLACK DECKER KG8215	30	30
Пемза вулканическая	1	False	Пемза вулканическая	30	30
web-камера	2	False	web-камера	30	30
GA-​B85M-​D3H-​A	1	False	GA-​B85M-​D3H-​A	30	30
DKC Viva	2	False	DKC Viva	30	30
i5 9600k	13	False	i5 9600k	30	30
PRIME X399-A	1	False	PRIME X399-A	30	30
xiaomi redmi 5 plus	4	False	xiaomi redmi 5 plus	30	30
hjenth	1	True	роутер	30	28
Iphone 8	3	False	Iphone 8	28	28
charge 3	1	False	charge 3	30	30
iphone x	51	False	iphone x	28	28
rj-45	2	False	rj-45	17	17
80099976	2	False	80099976	1	1
половинки	3	False	половинки	30	30
blu-ray	3	False	blu-ray	30	30
"Xiaomi Mi Notebook Air 13.3"" 2018"	1	False	"Xiaomi Mi Notebook Air 13.3"" 2018"	21	21
Kyocera TK-1110	1	False	Kyocera TK-1110	30	30
коврик для мыши	49	False	коврик для мыши	29	29
honor 9	10	False	honor 9	20	20
осушитель воздуха	3	False	осушитель воздуха	7	7
robiton	1	False	robiton	30	30
merries	3	False	merries	14	14
gopro	23	False	gopro	28	28
Комфортер	1	False	Комфортер	30	30
коферка	1	True	кофеварка	30	29
dewalt	30	False	dewalt	26	26
i3 8100	8	False	i3 8100	30	30
iec-320	4	False	iec-320	21	21
viaggio	2	False	viaggio	30	30
derdiedas	2	False	derdiedas	0	0
Ремкоплект Kyocera для FS-​3920	1	False	Ремкоплект Kyocera для FS-​3920	30	30
шторы	1	False	шторы	30	30
отпариватель	22	False	отпариватель	27	27
набор сверл	4	False	набор сверл	20	20
pavilion 15-cw	11	False	pavilion 15-cw	24	24
контроллер	7	False	контроллер	27	27
Некондиционные товары	1	False	Некондиционные товары	30	30
iphone xs	21	False	iphone xs	28	28
HENZO	3	False	HENZO	30	30
Лыжи	3	False	Лыжи	13	13
note 8	2	False	note 8	29	29
ручные аккумуляторные триммеры для травы	22	False	ручные аккумуляторные триммеры для травы	28	28
Мышь проводная Defender Optimum MB-270 USB чёрный	1	False	Мышь проводная Defender Optimum MB-270 USB чёрный	30	30
Tomica	1	False	Tomica	30	30
windows 10 pro 64-bit rus dsp oei dvd	1	False	windows 10 pro 64-bit rus dsp oei dvd	0	0
пильный	1	False	пильный	29	29
телевизор смарт тв	5	False	телевизор смарт тв	24	24
GW2470H	1	False	GW2470H	30	30
1500791	2	False	1500791	16	16
Logitech мышь	2	False	Logitech мышь	30	30
наклейки на тетрадь	1	False	наклейки на тетрадь	30	30
samsung наушники	1	False	samsung наушники	30	30
бензогенератор champ	1	False	бензогенератор champ	30	30
Kikx	1	False	Kikx	2	2
Корпус	15	False	Корпус	29	29
паравоз	1	False	паравоз	30	30
автомагнитола	8	False	автомагнитола	28	28
Mikrotik cAP 2nd	1	False	Mikrotik cAP 2nd	26	26
huawei p smart	4	False	huawei p smart	25	25
внешний контейнер для hdd	9	False	внешний контейнер для hdd	27	27
чехол универсальный для смартфонов	3	False	чехол универсальный для смартфонов	21	21
PV38G186C	1	False	PV38G186C	30	30
Asrock b75 pro3	1	False	Asrock b75 pro3	30	30
mediapad m5	1	False	mediapad m5	30	30
wd40efrx	2	False	wd40efrx	30	30
RBLHGR&R11E-LTE	3	False	RBLHGR&R11E-LTE	0	0
dvb-c	4	False	dvb-c	26	26
вентиляторы	2	False	вентиляторы	30	30
tefal optigrill	7	False	tefal optigrill	30	30
rx 570	47	False	rx 570	24	24
Домино	3	False	Домино	30	30
чехлы	4	False	чехлы	30	30
be quiet system power 9	1	False	be quiet system power 9	30	30
стиральные машины	18	False	стиральные машины	27	27
вытяжка elica	1	False	вытяжка elica	30	30
Chicco Urban Plus	2	False	Chicco Urban Plus	30	30
материнская плата am3	5	False	материнская плата am3	27	27
Xerox phaser 3020	1	False	Xerox phaser 3020	30	30
термопаста	29	False	термопаста	24	24
лампочки светодиодные	16	False	лампочки светодиодные	27	27
Cooler Master Hyper T4 (RR-T4-18PK-R1	1	False	Cooler Master Hyper T4 (RR-T4-18PK-R1	30	30
asus ux331	6	False	asus ux331	30	30
Кукла лол	1	False	Кукла лол	27	27
оперативная память ddr3	25	False	оперативная память ddr3	25	25
apple watch series 4	56	False	apple watch series 4	26	26
opti man	1	False	opti man	30	30
asus s510	1	False	asus s510	30	30
ланмастер 12х10х7	1	True	lanmaster 12х10х7	30	13
playstation	18	False	playstation	29	29
раковина в ванную	1	False	раковина в ванную	30	30
brauberg канцтовары	17	False	brauberg канцтовары	26	26
чемодан на колёсиках	5	False	чемодан на колёсиках	30	30
игровые окрики для мышей	1	False	игровые окрики для мышей	30	30
tk-1200	2	False	tk-1200	24	24
intel raid	1	False	intel raid	30	30
источники бесперебойного питания	2	False	источники бесперебойного питания	15	15
пуска зарядное устройство	9	False	пуска зарядное устройство	23	23
Ваттметр ROBITON PM-1	1	False	Ваттметр ROBITON PM-1	30	30
Timberk	1	False	Timberk	30	30
gopro hero 7	3	False	gopro hero 7	30	30
m378t5663qz3-cf7	1	False	m378t5663qz3-cf7	30	30
ce255x	9	False	ce255x	30	30
железная дорога	6	False	железная дорога	30	30
Sinbo SMO 3659	5	False	Sinbo SMO 3659	14	14
200SL20HPOE SVN IP Камера 2.8 мм 2 Мп	2	False	200SL20HPOE SVN IP Камера 2.8 мм 2 Мп	27	27
Xiaomi City Sling	2	False	Xiaomi City Sling	30	30
магнитола	5	False	магнитола	30	30
Светильник	3	False	Светильник	30	30
g.skill	10	False	g.skill	30	30
asus zenfone 5	13	False	asus zenfone 5	29	29
2080	15	False	2080	29	29
Процессор Intel Core i7-8700	18	False	Процессор Intel Core i7-8700	30	30
gmini	3	False	gmini	11	11
бп	5	False	бп	24	24
беспроводная зарядка 5с	1	False	беспроводная зарядка 5с	26	26
/Кабель USB 3.0 A-microB Black	1	True	/кабель usb 3.0 a-micro b black	30	0
Шакал 1490	1	False	Шакал 1490	30	30
фиксики	7	False	фиксики	24	24
crucial ddr4	1	False	crucial ddr4	30	30
Детский батут	2	False	Детский батут	30	30
Пульт-указка KIVI K1	1	False	Пульт-указка KIVI K1	1	1
геймпад	17	False	геймпад	29	29
внешний жёсткий диск	34	False	внешний жёсткий диск	28	28
Кофеварка CASO Coffee Compact 600	1	False	Кофеварка CASO Coffee Compact 600	30	30
I5 9	1	False	I5 9	24	24
колонка jbl	8	False	колонка jbl	30	30
GL4804	1	False	GL4804	30	30
экран для проектора	6	False	экран для проектора	30	30
aerocool ac80c	3	False	aerocool ac80c	21	21
телевизоры	24	False	телевизоры	30	30
i7 8700k	25	False	i7 8700k	30	30
Миниатюрные бокорезы Jonnesway P5604	2	False	Миниатюрные бокорезы Jonnesway P5604	30	30
Набор для лепки	3	False	Набор для лепки	30	30
меценат	1	False	меценат	30	30
kvr1333d3s8n9	1	False	kvr1333d3s8n9	30	30
led e14 800lm	1	True	led e14 800 lm	30	24
adaptec	4	False	adaptec	12	12
msi x370 gaming pro carbon	1	False	msi x370 gaming pro carbon	30	30
Телевизор Samsung UE43NU	1	False	Телевизор Samsung UE43NU	30	30
pocketbook 615 plus	2	False	pocketbook 615 plus	30	30
Коммутатор TP-LINK TL-SG1024	1	False	Коммутатор TP-LINK TL-SG1024	30	30
b450m	2	False	b450m	27	27
пилки для лобзика	3	False	пилки для лобзика	20	20
Бирюса 152	2	False	Бирюса 152	30	30
ps4 pro	35	False	ps4 pro	24	24
Автосигнализация starlain	2	False	Автосигнализация starlain	30	30
корпус	19	False	корпус	29	29
kingston	5	False	kingston	26	26
"Монитор Lenovo ThinkVision T24i-10 23,8"" 61CEMAT2EU"	1	False	"Монитор Lenovo ThinkVision T24i-10 23,8"" 61CEMAT2EU"	15	15
lenovo	13	False	lenovo	30	30
VAD7818	2	False	VAD7818	15	15
HP 2300	2	False	HP 2300	30	30
Lex	4	False	Lex	24	24
8700K	2	False	8700K	30	30
термокружка	5	False	термокружка	27	27
вафельницы	3	False	вафельницы	30	30
goldenberg	2	False	goldenberg	30	30
ricoh sp 150w	14	False	ricoh sp 150w	30	30
​733T	1	False	​733T	30	30
dji mavic air	3	False	dji mavic air	30	30
MSI GS73 8RE STEALTH	2	False	MSI GS73 8RE STEALTH	30	30
Ddr4	12	False	Ddr4	30	30
коврик для пола	1	False	коврик для пола	30	30
Стульчик-качели	2	False	Стульчик-качели	30	30
Honor am61	1	False	Honor am61	30	30
сплит системы	2	False	сплит системы	4	4
winter wings стекло	27	False	winter wings стекло	30	30
телефон	28	False	телефон	28	28
Globber ELITE FL	1	False	Globber ELITE FL	30	30
ходунки	2	False	ходунки	30	30
msi mpg z390 gaming edge ac	5	False	msi mpg z390 gaming edge ac	30	30
